Graduating Class,School ID,School Name,Type,Indicator,Value
2015,9002516,Emmett O'Brien Technical HS,Credit Attainment,% Enrolled in 16 Months,32.50%
2015,9002516,Emmett O'Brien Technical HS,Credit Attainment,% Earning 24 Credits,46.30%
2016,9002516,Emmett O'Brien Technical HS,Credit Attainment,% Enrolled in 16 Months,42.80%
2016,9002516,Emmett O'Brien Technical HS,Credit Attainment,% Earning 24 Credits,59.30%
2010,9002616,Platt Technical High School,Credit Attainment,% Enrolled in 16 Months,32.20%
2010,9002616,Platt Technical High School,Credit Attainment,% Earning 24 Credits,61.20%
2011,9002616,Platt Technical High School,Credit Attainment,% Enrolled in 16 Months,29.30%
2011,9002616,Platt Technical High School,Credit Attainment,% Earning 24 Credits,51.80%
2012,9002616,Platt Technical High School,Credit Attainment,% Enrolled in 16 Months,42.00%
2012,9002616,Platt Technical High School,Credit Attainment,% Earning 24 Credits,65.20%
2013,9002616,Platt Technical High School,Credit Attainment,% Enrolled in 16 Months,34.10%
2013,9002616,Platt Technical High School,Credit Attainment,% Earning 24 Credits,65.70%
2014,9002616,Platt Technical High School,Credit Attainment,% Enrolled in 16 Months,34.60%
2014,9002616,Platt Technical High School,Credit Attainment,% Earning 24 Credits,74.60%
2015,9002616,Platt Technical High School,Credit Attainment,% Enrolled in 16 Months,36.50%
2015,9002616,Platt Technical High School,Credit Attainment,% Earning 24 Credits,65.80%
2016,9002616,Platt Technical High School,Credit Attainment,% Enrolled in 16 Months,37.30%
2016,9002616,Platt Technical High School,Credit Attainment,% Earning 24 Credits,68.10%
2010,9002716,Ella T. Grasso Technical HS,Credit Attainment,% Enrolled in 16 Months,43.20%
2010,9002716,Ella T. Grasso Technical HS,Credit Attainment,% Earning 24 Credits,43.90%
2011,9002716,Ella T. Grasso Technical HS,Credit Attainment,% Enrolled in 16 Months,33.30%
2011,9002716,Ella T. Grasso Technical HS,Credit Attainment,% Earning 24 Credits,47.50%
2012,9002716,Ella T. Grasso Technical HS,Credit Attainment,% Enrolled in 16 Months,31.50%
2012,9002716,Ella T. Grasso Technical HS,Credit Attainment,% Earning 24 Credits,41.30%
2013,9002716,Ella T. Grasso Technical HS,Credit Attainment,% Enrolled in 16 Months,37.50%
2013,9002716,Ella T. Grasso Technical HS,Credit Attainment,% Earning 24 Credits,61.10%
2014,9002716,Ella T. Grasso Technical HS,Credit Attainment,% Enrolled in 16 Months,36.60%
2014,9002716,Ella T. Grasso Technical HS,Credit Attainment,% Earning 24 Credits,51.10%
2015,9002716,Ella T. Grasso Technical HS,Credit Attainment,% Enrolled in 16 Months,28.70%
2015,9002716,Ella T. Grasso Technical HS,Credit Attainment,% Earning 24 Credits,37.90%
2016,9002716,Ella T. Grasso Technical HS,Credit Attainment,% Enrolled in 16 Months,31.30%
2016,9002716,Ella T. Grasso Technical HS,Credit Attainment,% Earning 24 Credits,39.00%
2010,9016122,Norwich Free Academy,Credit Attainment,% Enrolled in 16 Months,50.80%
2010,9016122,Norwich Free Academy,Credit Attainment,% Earning 24 Credits,65.10%
2011,9016122,Norwich Free Academy,Credit Attainment,% Enrolled in 16 Months,49.80%
2011,9016122,Norwich Free Academy,Credit Attainment,% Earning 24 Credits,55.40%
2012,9016122,Norwich Free Academy,Credit Attainment,% Enrolled in 16 Months,49.00%
2012,9016122,Norwich Free Academy,Credit Attainment,% Earning 24 Credits,62.30%
2013,9016122,Norwich Free Academy,Credit Attainment,% Enrolled in 16 Months,49.70%
2013,9016122,Norwich Free Academy,Credit Attainment,% Earning 24 Credits,65.70%
2014,9016122,Norwich Free Academy,Credit Attainment,% Enrolled in 16 Months,43.90%
2014,9016122,Norwich Free Academy,Credit Attainment,% Earning 24 Credits,62.30%
2015,9016122,Norwich Free Academy,Credit Attainment,% Enrolled in 16 Months,54.90%
2015,9016122,Norwich Free Academy,Credit Attainment,% Earning 24 Credits,61.40%
2016,9016122,Norwich Free Academy,Credit Attainment,% Enrolled in 16 Months,52.20%
2016,9016122,Norwich Free Academy,Credit Attainment,% Earning 24 Credits,58.90%
2010,9026122,The Gilbert School,Credit Attainment,% Enrolled in 16 Months,56.10%
2010,9026122,The Gilbert School,Credit Attainment,% Earning 24 Credits,43.30%
2011,9026122,The Gilbert School,Credit Attainment,% Enrolled in 16 Months,49.20%
2011,9026122,The Gilbert School,Credit Attainment,% Earning 24 Credits,75.90%
2012,9026122,The Gilbert School,Credit Attainment,% Enrolled in 16 Months,42.90%
2012,9026122,The Gilbert School,Credit Attainment,% Earning 24 Credits,66.70%
2013,9026122,The Gilbert School,Credit Attainment,% Enrolled in 16 Months,58.60%
2013,9026122,The Gilbert School,Credit Attainment,% Earning 24 Credits,61.00%
2014,9026122,The Gilbert School,Credit Attainment,% Enrolled in 16 Months,46.80%
2014,9026122,The Gilbert School,Credit Attainment,% Earning 24 Credits,47.20%
2015,9026122,The Gilbert School,Credit Attainment,% Enrolled in 16 Months,35.30%
2015,9026122,The Gilbert School,Credit Attainment,% Earning 24 Credits,56.70%
2016,9026122,The Gilbert School,Credit Attainment,% Enrolled in 16 Months,33.70%
2016,9026122,The Gilbert School,Credit Attainment,% Earning 24 Credits,66.70%
2010,9036122,The Woodstock Academy,Credit Attainment,% Enrolled in 16 Months,50.90%
2010,9036122,The Woodstock Academy,Credit Attainment,% Earning 24 Credits,65.00%
2011,9036122,The Woodstock Academy,Credit Attainment,% Enrolled in 16 Months,45.70%
2011,9036122,The Woodstock Academy,Credit Attainment,% Earning 24 Credits,69.00%
2012,9036122,The Woodstock Academy,Credit Attainment,% Enrolled in 16 Months,49.50%
2012,9036122,The Woodstock Academy,Credit Attainment,% Earning 24 Credits,68.40%
2013,9036122,The Woodstock Academy,Credit Attainment,% Enrolled in 16 Months,43.90%
2013,9036122,The Woodstock Academy,Credit Attainment,% Earning 24 Credits,75.60%
2014,9036122,The Woodstock Academy,Credit Attainment,% Enrolled in 16 Months,44.70%
2014,9036122,The Woodstock Academy,Credit Attainment,% Earning 24 Credits,79.80%
2015,9036122,The Woodstock Academy,Credit Attainment,% Enrolled in 16 Months,40.40%
2015,9036122,The Woodstock Academy,Credit Attainment,% Earning 24 Credits,73.90%
2016,9036122,The Woodstock Academy,Credit Attainment,% Enrolled in 16 Months,47.90%
2016,9036122,The Woodstock Academy,Credit Attainment,% Earning 24 Credits,71.10%
2010,26111,Ansonia High School,Remediation,% Enrolled in 16 Months,36.60%
2010,26111,Ansonia High School,Remediation,% Enrolled in Remediation,69.50%
2011,26111,Ansonia High School,Remediation,% Enrolled in 16 Months,31.70%
2011,26111,Ansonia High School,Remediation,% Enrolled in Remediation,62.20%
2012,26111,Ansonia High School,Remediation,% Enrolled in 16 Months,45.10%
2012,26111,Ansonia High School,Remediation,% Enrolled in Remediation,49.40%
2013,26111,Ansonia High School,Remediation,% Enrolled in 16 Months,42.00%
2013,26111,Ansonia High School,Remediation,% Enrolled in Remediation,58.90%
2014,26111,Ansonia High School,Remediation,% Enrolled in 16 Months,38.30%
2014,26111,Ansonia High School,Remediation,% Enrolled in Remediation,66.70%
2015,26111,Ansonia High School,Remediation,% Enrolled in 16 Months,48.20%
2015,26111,Ansonia High School,Remediation,% Enrolled in Remediation,50.00%
2016,26111,Ansonia High School,Remediation,% Enrolled in 16 Months,45.80%
2016,26111,Ansonia High School,Remediation,% Enrolled in Remediation,53.70%
2010,46111,Avon High School,Remediation,% Enrolled in 16 Months,16.40%
2010,46111,Avon High School,Remediation,% Enrolled in Remediation,28.90%
2011,46111,Avon High School,Remediation,% Enrolled in 16 Months,20.10%
2011,46111,Avon High School,Remediation,% Enrolled in Remediation,28.00%
2012,46111,Avon High School,Remediation,% Enrolled in 16 Months,20.40%
2012,46111,Avon High School,Remediation,% Enrolled in Remediation,31.60%
2013,46111,Avon High School,Remediation,% Enrolled in 16 Months,22.10%
2013,46111,Avon High School,Remediation,% Enrolled in Remediation,28.10%
2014,46111,Avon High School,Remediation,% Enrolled in 16 Months,17.30%
2014,46111,Avon High School,Remediation,% Enrolled in Remediation,21.30%
2015,46111,Avon High School,Remediation,% Enrolled in 16 Months,19.60%
2015,46111,Avon High School,Remediation,% Enrolled in Remediation,21.30%
2016,46111,Avon High School,Remediation,% Enrolled in 16 Months,22.20%
2016,46111,Avon High School,Remediation,% Enrolled in Remediation,17.00%
2010,76111,Berlin High School,Remediation,% Enrolled in 16 Months,33.60%
2010,76111,Berlin High School,Remediation,% Enrolled in Remediation,40.50%
2011,76111,Berlin High School,Remediation,% Enrolled in 16 Months,41.90%
2011,76111,Berlin High School,Remediation,% Enrolled in Remediation,36.50%
2012,76111,Berlin High School,Remediation,% Enrolled in 16 Months,41.30%
2012,76111,Berlin High School,Remediation,% Enrolled in Remediation,35.60%
2013,76111,Berlin High School,Remediation,% Enrolled in 16 Months,42.20%
2013,76111,Berlin High School,Remediation,% Enrolled in Remediation,40.40%
2014,76111,Berlin High School,Remediation,% Enrolled in 16 Months,45.80%
2014,76111,Berlin High School,Remediation,% Enrolled in Remediation,30.80%
2015,76111,Berlin High School,Remediation,% Enrolled in 16 Months,37.10%
2015,76111,Berlin High School,Remediation,% Enrolled in Remediation,29.30%
2016,76111,Berlin High School,Remediation,% Enrolled in 16 Months,45.40%
2016,76111,Berlin High School,Remediation,% Enrolled in Remediation,25.70%
2010,96111,Bethel High School,Remediation,% Enrolled in 16 Months,37.40%
2010,96111,Bethel High School,Remediation,% Enrolled in Remediation,32.60%
2011,96111,Bethel High School,Remediation,% Enrolled in 16 Months,36.10%
2011,96111,Bethel High School,Remediation,% Enrolled in Remediation,20.90%
2012,96111,Bethel High School,Remediation,% Enrolled in 16 Months,41.80%
2012,96111,Bethel High School,Remediation,% Enrolled in Remediation,24.70%
2013,96111,Bethel High School,Remediation,% Enrolled in 16 Months,33.30%
2013,96111,Bethel High School,Remediation,% Enrolled in Remediation,26.30%
2014,96111,Bethel High School,Remediation,% Enrolled in 16 Months,34.30%
2014,96111,Bethel High School,Remediation,% Enrolled in Remediation,32.50%
2015,96111,Bethel High School,Remediation,% Enrolled in 16 Months,36.20%
2015,96111,Bethel High School,Remediation,% Enrolled in Remediation,26.00%
2016,96111,Bethel High School,Remediation,% Enrolled in 16 Months,46.50%
2016,96111,Bethel High School,Remediation,% Enrolled in Remediation,24.80%
2010,116111,Bloomfield High School,Remediation,% Enrolled in 16 Months,41.50%
2010,116111,Bloomfield High School,Remediation,% Enrolled in Remediation,63.90%
2011,116111,Bloomfield High School,Remediation,% Enrolled in 16 Months,41.40%
2011,116111,Bloomfield High School,Remediation,% Enrolled in Remediation,63.80%
2012,116111,Bloomfield High School,Remediation,% Enrolled in 16 Months,43.50%
2012,116111,Bloomfield High School,Remediation,% Enrolled in Remediation,64.20%
2013,116111,Bloomfield High School,Remediation,% Enrolled in 16 Months,47.30%
2013,116111,Bloomfield High School,Remediation,% Enrolled in Remediation,63.90%
2014,116111,Bloomfield High School,Remediation,% Enrolled in 16 Months,46.30%
2014,116111,Bloomfield High School,Remediation,% Enrolled in Remediation,54.40%
2015,116111,Bloomfield High School,Remediation,% Enrolled in 16 Months,44.60%
2015,116111,Bloomfield High School,Remediation,% Enrolled in Remediation,31.50%
2016,116111,Bloomfield High School,Remediation,% Enrolled in 16 Months,41.20%
2016,116111,Bloomfield High School,Remediation,% Enrolled in Remediation,44.90%
2010,116311,Global Experience Magnet School,Remediation,% Enrolled in 16 Months,*
2010,116311,Global Experience Magnet School,Remediation,% Enrolled in Remediation,*
2011,116311,Global Experience Magnet School,Remediation,% Enrolled in 16 Months,*
2011,116311,Global Experience Magnet School,Remediation,% Enrolled in Remediation,*
2012,116311,Global Experience Magnet School,Remediation,% Enrolled in 16 Months,*
2012,116311,Global Experience Magnet School,Remediation,% Enrolled in Remediation,*
2013,116311,Global Experience Magnet School,Remediation,% Enrolled in 16 Months,34.40%
2013,116311,Global Experience Magnet School,Remediation,% Enrolled in Remediation,*
2014,116311,Global Experience Magnet School,Remediation,% Enrolled in 16 Months,48.10%
2014,116311,Global Experience Magnet School,Remediation,% Enrolled in Remediation,*
2015,116311,Global Experience Magnet School,Remediation,% Enrolled in 16 Months,56.00%
2015,116311,Global Experience Magnet School,Remediation,% Enrolled in Remediation,*
2016,116311,Global Experience Magnet School,Remediation,% Enrolled in 16 Months,56.00%
2016,116311,Global Experience Magnet School,Remediation,% Enrolled in Remediation,*
2010,126111,Bolton High School,Remediation,% Enrolled in 16 Months,40.90%
2010,126111,Bolton High School,Remediation,% Enrolled in Remediation,44.40%
2011,126111,Bolton High School,Remediation,% Enrolled in 16 Months,45.60%
2011,126111,Bolton High School,Remediation,% Enrolled in Remediation,25.80%
2012,126111,Bolton High School,Remediation,% Enrolled in 16 Months,39.40%
2012,126111,Bolton High School,Remediation,% Enrolled in Remediation,34.60%
2013,126111,Bolton High School,Remediation,% Enrolled in 16 Months,47.50%
2013,126111,Bolton High School,Remediation,% Enrolled in Remediation,31.60%
2014,126111,Bolton High School,Remediation,% Enrolled in 16 Months,44.80%
2014,126111,Bolton High School,Remediation,% Enrolled in Remediation,18.60%
2015,126111,Bolton High School,Remediation,% Enrolled in 16 Months,45.20%
2015,126111,Bolton High School,Remediation,% Enrolled in Remediation,21.20%
2016,126111,Bolton High School,Remediation,% Enrolled in 16 Months,34.10%
2016,126111,Bolton High School,Remediation,% Enrolled in Remediation,21.40%
2010,146111,Branford High School,Remediation,% Enrolled in 16 Months,27.40%
2010,146111,Branford High School,Remediation,% Enrolled in Remediation,46.00%
2011,146111,Branford High School,Remediation,% Enrolled in 16 Months,32.00%
2011,146111,Branford High School,Remediation,% Enrolled in Remediation,59.30%
2012,146111,Branford High School,Remediation,% Enrolled in 16 Months,34.70%
2012,146111,Branford High School,Remediation,% Enrolled in Remediation,52.90%
2013,146111,Branford High School,Remediation,% Enrolled in 16 Months,28.50%
2013,146111,Branford High School,Remediation,% Enrolled in Remediation,45.20%
2014,146111,Branford High School,Remediation,% Enrolled in 16 Months,31.00%
2014,146111,Branford High School,Remediation,% Enrolled in Remediation,43.70%
2015,146111,Branford High School,Remediation,% Enrolled in 16 Months,33.50%
2015,146111,Branford High School,Remediation,% Enrolled in Remediation,44.60%
2016,146111,Branford High School,Remediation,% Enrolled in 16 Months,34.60%
2016,146111,Branford High School,Remediation,% Enrolled in Remediation,32.90%
2010,150611,"Biotech, Resrch & Zoo Studies",Remediation,% Enrolled in 16 Months,*
2010,150611,"Biotech, Resrch & Zoo Studies",Remediation,% Enrolled in Remediation,*
2011,150611,"Biotech, Resrch & Zoo Studies",Remediation,% Enrolled in 16 Months,*
2011,150611,"Biotech, Resrch & Zoo Studies",Remediation,% Enrolled in Remediation,*
2012,150611,"Biotech, Resrch & Zoo Studies",Remediation,% Enrolled in 16 Months,*
2012,150611,"Biotech, Resrch & Zoo Studies",Remediation,% Enrolled in Remediation,*
2013,150611,"Biotech, Resrch & Zoo Studies",Remediation,% Enrolled in 16 Months,*
2013,150611,"Biotech, Resrch & Zoo Studies",Remediation,% Enrolled in Remediation,*
2014,150611,"Biotech, Resrch & Zoo Studies",Remediation,% Enrolled in 16 Months,*
2014,150611,"Biotech, Resrch & Zoo Studies",Remediation,% Enrolled in Remediation,*
2015,150611,"Biotech, Resrch & Zoo Studies",Remediation,% Enrolled in 16 Months,*
2015,150611,"Biotech, Resrch & Zoo Studies",Remediation,% Enrolled in Remediation,*
2016,150611,"Biotech, Resrch & Zoo Studies",Remediation,% Enrolled in 16 Months,43.40%
2016,150611,"Biotech, Resrch & Zoo Studies",Remediation,% Enrolled in Remediation,45.50%
2010,150811,"Aero/Hydro, Engin & Physical Sci",Remediation,% Enrolled in 16 Months,*
2010,150811,"Aero/Hydro, Engin & Physical Sci",Remediation,% Enrolled in Remediation,*
2011,150811,"Aero/Hydro, Engin & Physical Sci",Remediation,% Enrolled in 16 Months,*
2011,150811,"Aero/Hydro, Engin & Physical Sci",Remediation,% Enrolled in Remediation,*
2012,150811,"Aero/Hydro, Engin & Physical Sci",Remediation,% Enrolled in 16 Months,*
2012,150811,"Aero/Hydro, Engin & Physical Sci",Remediation,% Enrolled in Remediation,*
2013,150811,"Aero/Hydro, Engin & Physical Sci",Remediation,% Enrolled in 16 Months,*
2013,150811,"Aero/Hydro, Engin & Physical Sci",Remediation,% Enrolled in Remediation,*
2014,150811,"Aero/Hydro, Engin & Physical Sci",Remediation,% Enrolled in 16 Months,*
2014,150811,"Aero/Hydro, Engin & Physical Sci",Remediation,% Enrolled in Remediation,*
2015,150811,"Aero/Hydro, Engin & Physical Sci",Remediation,% Enrolled in 16 Months,*
2015,150811,"Aero/Hydro, Engin & Physical Sci",Remediation,% Enrolled in Remediation,*
2016,150811,"Aero/Hydro, Engin & Physical Sci",Remediation,% Enrolled in 16 Months,49.20%
2016,150811,"Aero/Hydro, Engin & Physical Sci",Remediation,% Enrolled in Remediation,51.70%
2010,151511,IT & Software Engineering Magnet,Remediation,% Enrolled in 16 Months,*
2010,151511,IT & Software Engineering Magnet,Remediation,% Enrolled in Remediation,*
2011,151511,IT & Software Engineering Magnet,Remediation,% Enrolled in 16 Months,*
2011,151511,IT & Software Engineering Magnet,Remediation,% Enrolled in Remediation,*
